"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"20.06.2016","32.517","31.909","32.821","31.605","381,15K","2,89%"
"17.06.2016","31.605","32.213","32.517","31.605","5,32M","-2,80%"
"16.06.2016","32.517","32.517","32.821","32.213","749,20K","0,00%"
"15.06.2016","32.517","32.821","33.125","32.213","513,18K","0,00%"
"14.06.2016","32.517","31.909","32.517","31.909","457,74K","1,91%"
"13.06.2016","31.909","32.517","32.517","31.909","1,04M","-2,78%"
"10.06.2016","32.821","33.125","33.429","32.821","280,74K","-0,92%"
"09.06.2016","33.125","33.125","33.429","32.821","186,07K","0,00%"
"08.06.2016","33.125","33.125","34.036","32.821","1,75M","0,00%"
"07.06.2016","33.125","32.517","33.125","32.517","660,37K","1,87%"
"06.06.2016","32.517","32.821","33.125","32.213","486,70K","-0,93%"
"03.06.2016","32.821","32.517","32.821","32.213","568,30K","0,93%"
"02.06.2016","32.517","32.517","32.821","32.213","840,53K","0,00%"
"01.06.2016","32.517","32.213","32.517","31.909","772,58K","-15,78%"
"31.05.2016","38.610","39.345","39.713","38.610","569,39K","-1,87%"
"30.05.2016","39.345","38.242","39.713","38.242","1,47M","3,88%"
"27.05.2016","37.875","37.507","38.242","37.507","522,06K","0,98%"
"26.05.2016","37.507","38.242","38.242","37.139","830,98K","-1,92%"
"25.05.2016","38.242","38.242","38.610","37.875","385,67K","0,00%"
"24.05.2016","38.242","38.978","38.978","37.875","640,77K","0,00%"
"23.05.2016","38.242","38.242","38.242","37.139","1,92M","0,97%"
"20.05.2016","37.875","39.345","39.713","37.875","2,11M","-3,74%"
"19.05.2016","39.345","40.081","40.081","38.978","848,40K","0,00%"
"18.05.2016","39.345","40.081","40.081","39.345","797,15K","-1,84%"
"17.05.2016","40.081","40.816","40.816","40.081","704,73K","-0,91%"
"16.05.2016","40.449","39.345","40.816","38.978","1,68M","2,81%"
"13.05.2016","39.345","39.345","39.713","38.978","1,08M","0,00%"
"12.05.2016","39.345","39.713","40.081","39.345","637,90K","0,00%"
"11.05.2016","39.345","38.242","39.345","38.242","1,18M","2,88%"
"10.05.2016","38.242","38.242","38.242","37.507","949,89K","0,00%"
"09.05.2016","38.242","38.978","38.978","38.242","1,07M","-0,95%"
"06.05.2016","38.610","38.242","38.610","38.242","1,11M","1,94%"
"05.05.2016","37.875","37.875","38.978","37.875","561,82K","0,98%"
"04.05.2016","37.507","37.875","38.610","37.507","1,03M","-2,86%"
"29.04.2016","38.610","38.610","38.978","38.242","573,77K","0,96%"
"28.04.2016","38.242","38.978","39.345","38.242","707,86K","-1,89%"
"27.04.2016","38.978","40.449","40.449","38.242","1,33M","-1,85%"
"26.04.2016","39.713","38.610","40.081","38.610","985,15K","2,86%"
"25.04.2016","38.610","40.816","41.184","38.610","1,91M","-3,67%"
"22.04.2016","40.081","37.875","40.449","37.875","2,35M","5,82%"
"21.04.2016","37.875","37.875","38.610","37.139","1,63M","1,98%"
"20.04.2016","37.139","36.551","37.507","36.551","1,93M","1,61%"
"19.04.2016","36.551","38.242","38.242","36.551","1,39M","-4,42%"
"15.04.2016","38.242","38.610","40.081","38.242","2,11M","-0,95%"
"14.04.2016","38.610","37.875","40.081","37.875","1,46M","0,96%"
"13.04.2016","38.242","37.875","38.978","37.139","1,10M","0,00%"
"12.04.2016","38.242","38.242","38.610","37.507","1,57M","2,97%"
"11.04.2016","37.139","34.933","37.139","34.933","1,75M","6,31%"
"08.04.2016","34.933","34.712","35.006","34.492","816,23K","0,64%"
"07.04.2016","34.712","35.006","35.080","34.639","393,96K","-0,84%"
"06.04.2016","35.006","34.639","35.006","34.492","743,85K","1,06%"
"05.04.2016","34.639","34.639","34.786","34.197","440,26K","0,00%"
"04.04.2016","34.639","34.786","34.786","34.418","478,24K","-0,21%"
"01.04.2016","34.712","34.712","34.859","34.418","745,71K","0,00%"
"31.03.2016","34.712","34.124","35.006","34.124","1,90M","0,43%"
"30.03.2016","34.565","33.756","34.565","33.756","884,83K","0,43%"
"29.03.2016","34.418","34.565","34.859","34.271","2,02M","0,21%"
"28.03.2016","34.345","33.903","34.418","33.756","1,12M","1,97%"
"25.03.2016","33.683","33.094","33.830","33.094","1,71M","1,55%"
"24.03.2016","33.168","33.389","33.462","33.094","693,55K","-0,66%"
"23.03.2016","33.389","33.094","33.536","32.800","2,20M","-0,22%"
"22.03.2016","33.462","33.241","33.536","33.021","893,48K","0,66%"
"21.03.2016","33.241","32.874","33.536","32.874","1,41M","2,49%"
"18.03.2016","32.432","33.094","33.168","32.432","7,41M","-2,00%"
"17.03.2016","33.094","33.241","33.315","33.021","663,71K","0,90%"
"16.03.2016","32.800","32.874","33.021","32.800","590,61K","-0,89%"
"15.03.2016","33.094","33.389","33.830","32.947","1,46M","-0,88%"
"14.03.2016","33.389","33.168","33.462","33.094","471,33K","0,00%"
"11.03.2016","33.389","34.197","34.197","33.389","761,96K","-2,36%"
"10.03.2016","34.197","34.197","34.418","34.124","782,28K","0,00%"
"09.03.2016","34.197","34.197","34.492","34.197","1,53M","0,21%"
"08.03.2016","34.124","33.536","34.124","33.536","1,47M","1,31%"
"07.03.2016","33.683","33.683","34.197","33.462","758,06K","0,00%"
"04.03.2016","33.683","33.389","33.830","33.241","1,09M","0,88%"
"03.03.2016","33.389","33.241","33.462","33.094","668,25K","0,89%"
"02.03.2016","33.094","32.653","33.168","32.506","761,92K","2,04%"
"01.03.2016","32.432","32.653","32.800","32.065","1,30M","0,00%"
"29.02.2016","32.432","33.094","33.094","32.432","352,57K","-2,00%"
"26.02.2016","33.094","33.536","33.683","32.874","1,68M","-1,10%"
"25.02.2016","33.462","33.462","33.756","33.389","719,09K","0,22%"
"24.02.2016","33.389","33.389","33.756","33.168","727,28K","-0,44%"
"23.02.2016","33.536","33.241","34.050","33.241","569,18K","0,89%"
"22.02.2016","33.241","33.168","33.241","32.800","985,76K","0,22%"
"19.02.2016","33.168","33.756","33.756","32.580","1,90M","-1,96%"
"18.02.2016","33.830","33.830","33.977","33.609","809,25K","1,10%"
"17.02.2016","33.462","34.050","34.050","33.462","352,84K","-0,22%"
"16.02.2016","33.536","33.977","33.977","33.462","533,10K","0,22%"
"15.02.2016","33.462","34.197","34.271","33.462","931,51K","-2,36%"
"05.02.2016","34.271","34.124","34.565","34.124","1,22M","-0,85%"
"04.02.2016","34.565","34.565","34.933","34.565","549,41K","0,00%"
"03.02.2016","34.565","34.345","34.565","33.830","1,50M","0,00%"
"02.02.2016","34.565","34.345","34.712","34.345","1,38M","0,00%"
"01.02.2016","34.565","34.712","35.227","34.565","1,54M","-1,26%"
"29.01.2016","35.006","35.448","35.448","34.712","3,03M","-1,45%"
"28.01.2016","35.521","34.565","35.521","34.565","5,77M","1,68%"
"27.01.2016","34.933","34.933","35.006","34.492","4,68M","-1,04%"
"26.01.2016","35.301","35.301","35.595","34.786","2,42M","-0,62%"
"25.01.2016","35.521","35.668","35.668","35.301","2,67M","0,00%"
"22.01.2016","35.521","35.154","36.110","35.154","1,95M","1,04%"
"21.01.2016","35.154","35.080","35.301","34.786","2,99M","0,85%"
"20.01.2016","34.859","34.639","35.301","34.639","2,13M","-0,21%"
"19.01.2016","34.933","34.712","35.374","34.712","1,00M","0,00%"
"18.01.2016","34.933","34.418","35.006","33.094","3,42M","0,00%"
"15.01.2016","34.933","35.374","35.374","34.859","1,27M","-1,04%"
"14.01.2016","35.301","34.712","35.448","34.712","3,56M","0,21%"
"13.01.2016","35.227","35.301","35.301","34.712","2,72M","-0,21%"
"12.01.2016","35.301","35.521","35.595","35.006","1,40M","-0,62%"
"11.01.2016","35.521","35.301","36.110","35.006","2,16M","0,62%"
"08.01.2016","35.301","34.933","35.301","34.565","2,23M","0,00%"
"07.01.2016","35.301","34.418","35.448","34.197","3,88M","1,05%"
"06.01.2016","34.933","34.859","35.227","34.345","2,69M","0,00%"
"05.01.2016","34.933","34.565","35.080","34.418","3,37M","0,00%"
"04.01.2016","34.933","33.536","34.933","33.241","6,54M","3,94%"
"31.12.2015","33.609","33.462","33.830","33.168","4,57M","-0,65%"
"30.12.2015","33.830","33.168","33.830","32.359","3,86M","1,10%"
"29.12.2015","33.462","31.991","33.462","31.623","3,95M","4,60%"
"28.12.2015","31.991","31.182","32.138","31.182","2,03M","2,59%"
"25.12.2015","31.182","31.109","31.256","30.888","767,97K","0,95%"
"24.12.2015","30.888","30.815","30.962","30.667","913,83K","0,72%"
"23.12.2015","30.667","30.300","30.815","30.300","1,00M","0,24%"
"22.12.2015","30.594","30.520","30.741","30.447","498,18K","0,24%"
"21.12.2015","30.520","30.153","30.520","30.153","710,28K","3,75%"
"18.12.2015","29.417","30.815","30.962","29.417","3,35M","-4,54%"
"17.12.2015","30.815","30.888","31.109","30.741","782,74K","0,48%"
"16.12.2015","30.667","30.741","31.109","30.594","710,24K","0,48%"
"15.12.2015","30.520","30.300","30.667","30.300","511,86K","0,48%"
"14.12.2015","30.373","30.520","30.594","30.226","835,09K","-0,48%"
"11.12.2015","30.520","30.373","30.594","30.373","925,80K","0,48%"
"10.12.2015","30.373","30.741","31.109","30.373","846,42K","-1,20%"
"09.12.2015","30.741","31.182","31.918","30.741","1,84M","-1,41%"
"08.12.2015","31.182","30.962","31.329","30.741","1,06M","0,23%"
"07.12.2015","31.109","31.182","31.182","30.888","1,09M","0,00%"
"04.12.2015","31.109","31.329","31.550","31.035","767,62K","-1,17%"
"03.12.2015","31.476","31.329","31.550","31.256","567,97K","0,47%"
"02.12.2015","31.329","31.623","31.844","31.329","984,00K","-0,47%"
"01.12.2015","31.476","31.550","31.623","31.403","355,81K","0,00%"
"30.11.2015","31.476","31.109","31.476","31.035","1,28M","0,47%"
"27.11.2015","31.329","31.697","31.771","31.256","877,17K","-1,39%"
"26.11.2015","31.771","31.918","31.918","31.697","321,12K","-0,46%"
"25.11.2015","31.918","31.844","31.991","31.550","1,14M","0,00%"
"24.11.2015","31.918","32.138","32.212","31.844","650,91K","-0,68%"
"23.11.2015","32.138","32.065","32.285","32.065","766,56K","0,00%"
"20.11.2015","32.138","32.138","32.285","31.918","923,50K","0,69%"
"19.11.2015","31.918","32.285","32.285","31.918","1,03M","-0,68%"
"18.11.2015","32.138","32.065","32.432","31.844","933,97K","0,69%"
"17.11.2015","31.918","31.991","32.359","31.844","1,11M","0,00%"
"16.11.2015","31.918","32.285","32.506","31.918","1,37M","-2,03%"
"13.11.2015","32.580","32.138","32.580","32.138","1,03M","1,38%"
"12.11.2015","32.138","32.212","32.653","31.403","2,79M","-0,91%"
"11.11.2015","32.432","32.727","32.947","32.285","1,86M","-0,90%"
"10.11.2015","32.727","32.947","33.168","32.727","1,13M","-1,33%"
"09.11.2015","33.168","33.315","33.389","32.947","819,19K","0,00%"
"06.11.2015","33.168","33.462","33.683","33.094","1,17M","-0,88%"
"05.11.2015","33.462","33.462","33.903","33.462","1,04M","-0,22%"
"04.11.2015","33.536","34.050","34.418","33.536","1,89M","-0,87%"
"03.11.2015","33.830","33.094","33.830","32.580","1,83M","2,22%"
"02.11.2015","33.094","33.536","33.683","33.021","1,51M","-1,10%"
"30.10.2015","33.462","33.903","33.903","33.315","2,54M","-1,09%"
"29.10.2015","33.830","32.653","33.830","32.653","5,13M","3,60%"
"28.10.2015","32.653","32.727","33.241","32.653","1,66M","0,00%"
"27.10.2015","32.653","32.653","32.947","32.359","944,66K","-0,23%"
"26.10.2015","32.727","32.947","33.609","32.727","3,33M","0,23%"
"23.10.2015","32.653","31.329","32.653","31.329","4,36M","4,47%"
"22.10.2015","31.256","30.741","31.476","30.741","651,21K","1,92%"
"21.10.2015","30.667","31.256","31.256","30.667","786,56K","-1,19%"
"20.10.2015","31.035","31.403","31.403","30.962","784,24K","-1,17%"
"19.10.2015","31.403","31.476","31.476","31.329","464,79K","-0,23%"
"16.10.2015","31.476","31.256","31.476","31.256","501,52K","0,70%"
"15.10.2015","31.256","31.403","31.476","31.256","734,20K","0,00%"
"14.10.2015","31.256","31.623","31.623","31.256","1,60M","-0,70%"
"13.10.2015","31.476","31.697","31.771","31.476","1,60M","-0,93%"
"12.10.2015","31.771","31.844","32.065","31.697","1,33M","-0,23%"
"09.10.2015","31.844","31.991","32.285","31.844","2,49M","-0,46%"
"08.10.2015","31.991","31.256","32.432","31.256","3,34M","2,35%"
"07.10.2015","31.256","31.035","31.697","30.741","2,85M","0,95%"
"06.10.2015","30.962","30.888","31.035","30.741","1,14M","1,20%"
"05.10.2015","30.594","30.594","30.667","30.520","642,25K","0,00%"
"02.10.2015","30.594","30.594","30.667","30.447","672,64K","0,00%"
"01.10.2015","30.594","30.815","30.962","30.594","568,29K","-0,24%"
"30.09.2015","30.667","30.815","30.888","30.667","459,77K","0,24%"
"29.09.2015","30.594","30.667","30.815","30.447","586,58K","-0,95%"
"28.09.2015","30.888","30.962","31.035","30.667","632,61K","-0,24%"
"25.09.2015","30.962","31.182","31.182","30.815","866,12K","-0,71%"
"24.09.2015","31.182","31.403","31.403","31.182","903,65K","-0,24%"
"23.09.2015","31.256","31.256","31.403","31.182","961,83K","-0,70%"
"22.09.2015","31.476","31.550","31.623","31.329","496,99K","-0,23%"
"21.09.2015","31.550","31.182","31.623","31.035","1,58M","2,14%"
"18.09.2015","30.888","31.182","31.256","30.888","9,51M","0,00%"
"17.09.2015","30.888","30.888","31.035","30.667","618,47K","0,72%"
"16.09.2015","30.667","30.667","30.815","30.594","1,76M","0,00%"
"15.09.2015","30.667","30.741","30.741","30.447","1,31M","-0,24%"
"14.09.2015","30.741","30.888","30.888","30.594","648,80K","-0,48%"
"11.09.2015","30.888","31.182","31.182","30.815","605,82K","-0,94%"
"10.09.2015","31.182","30.667","31.256","30.300","1,49M","1,19%"
"09.09.2015","30.815","30.888","30.888","30.667","699,39K","0,48%"
"08.09.2015","30.667","30.594","30.815","30.520","789,31K","0,24%"
"07.09.2015","30.594","30.300","30.815","30.226","589,79K","0,24%"
"04.09.2015","30.520","30.300","30.520","30.226","974,37K","0,97%"
"03.09.2015","30.226","30.520","30.520","30.153","1,68M","-0,96%"
"01.09.2015","30.520","30.520","30.667","29.932","1,20M","0,00%"
"31.08.2015","30.520","30.667","30.667","30.006","1,21M","-0,48%"
"28.08.2015","30.667","30.447","30.667","30.006","1,27M","1,70%"
"27.08.2015","30.153","29.711","30.373","29.491","1,94M","1,99%"
"26.08.2015","29.564","29.197","29.711","29.123","2,23M","0,25%"
"25.08.2015","29.491","28.535","29.491","28.535","3,09M","0,00%"
"24.08.2015","29.491","29.491","29.491","27.873","3,72M","0,00%"
"21.08.2015","29.491","29.638","29.858","28.535","4,23M","-1,23%"
"20.08.2015","29.858","30.006","30.300","29.491","1,55M","-0,49%"
"19.08.2015","30.006","30.667","30.667","29.858","1,07M","-2,16%"
"18.08.2015","30.667","30.153","30.667","30.153","766,74K","1,70%"
"17.08.2015","30.153","30.741","31.109","30.153","1,03M","-1,91%"
"14.08.2015","30.741","31.256","31.550","30.594","1,11M","-1,65%"
"13.08.2015","31.256","31.697","31.697","31.182","1,17M","-1,39%"
"12.08.2015","31.697","32.138","32.138","31.697","1,10M","-1,37%"
"11.08.2015","32.138","31.991","32.138","31.918","1,54M","0,46%"
"10.08.2015","31.991","31.623","31.991","31.623","1,09M","1,16%"
"07.08.2015","31.623","31.697","31.697","31.550","433,61K","0,00%"
"06.08.2015","31.623","31.623","31.771","31.403","666,51K","-0,47%"
"05.08.2015","31.771","31.697","31.771","31.476","672,68K","0,47%"
"04.08.2015","31.623","31.476","31.697","31.403","966,51K","-0,23%"
"03.08.2015","31.697","31.403","31.918","31.329","2,46M","0,00%"
"31.07.2015","31.697","31.550","31.918","31.403","1,86M","0,00%"
"30.07.2015","31.697","31.771","31.918","31.550","991,80K","-0,23%"
"29.07.2015","31.771","32.359","32.432","31.697","1,60M","-1,37%"
"28.07.2015","32.212","32.506","33.021","32.212","3,48M","-0,45%"
"27.07.2015","32.359","32.359","32.580","32.138","2,22M","0,46%"
"24.07.2015","32.212","32.653","32.653","32.065","1,02M","-0,68%"
"23.07.2015","32.432","32.727","33.094","32.432","1,49M","-0,90%"
"22.07.2015","32.727","31.844","32.800","31.697","2,69M","3,49%"
"21.07.2015","31.623","31.256","31.844","31.256","782,41K","0,94%"
"20.07.2015","31.329","31.403","31.844","31.182","1,04M","-0,24%"
"17.07.2015","31.403","31.623","31.697","31.256","1,05M","-0,23%"
"16.07.2015","31.476","31.623","31.844","31.403","1,28M","-1,61%"
"15.07.2015","31.991","32.506","32.506","31.844","1,98M","-1,14%"
"14.07.2015","32.359","32.138","32.432","32.138","873,42K","-0,23%"
"13.07.2015","32.432","32.580","32.580","32.359","1,71M","-0,45%"
"10.07.2015","32.580","32.580","32.800","32.359","1,81M","0,68%"
"09.07.2015","32.359","31.623","32.800","31.476","2,26M","1,15%"
"08.07.2015","31.991","32.432","32.432","31.771","2,24M","-1,58%"
"07.07.2015","32.506","32.653","32.874","32.432","2,80M","-0,90%"
"06.07.2015","32.800","33.094","33.168","32.359","2,18M","0,00%"
"03.07.2015","32.800","32.653","33.021","32.580","2,63M","1,60%"
"02.07.2015","32.285","32.138","32.285","31.991","1,52M","1,15%"
"01.07.2015","31.918","32.359","32.359","31.623","1,08M","-0,23%"
"30.06.2015","31.991","31.256","32.506","31.256","4,66M","1,87%"
"29.06.2015","31.403","30.962","31.844","30.962","2,40M","3,30%"
"26.06.2015","30.399","30.399","30.692","30.399","1,76M","-0,95%"
"25.06.2015","30.692","30.399","30.984","30.107","1,86M","0,00%"
"24.06.2015","30.692","30.107","30.692","30.107","1,33M","0,96%"
"23.06.2015","30.399","30.107","30.692","29.815","2,32M","0,97%"
"22.06.2015","30.107","30.107","30.399","29.815","911,27K","0,98%"
"19.06.2015","29.815","29.815","30.107","29.522","1,62M","0,99%"
"18.06.2015","29.522","29.522","29.815","29.522","1,17M","0,00%"
"17.06.2015","29.522","29.522","30.107","29.113","1,12M","0,00%"
"16.06.2015","29.522","29.522","29.815","29.172","1,27M","0,00%"
"15.06.2015","29.522","30.399","30.399","29.230","1,45M","-2,88%"
"12.06.2015","30.399","28.879","30.399","28.821","5,13M","5,69%"
"11.06.2015","28.762","28.412","28.762","28.412","903,23K","1,23%"
"10.06.2015","28.412","28.646","28.704","28.353","815,27K","-0,82%"
"09.06.2015","28.646","28.762","28.821","28.587","763,29K","0,00%"
"08.06.2015","28.646","28.529","28.938","28.529","1,01M","0,41%"
"05.06.2015","28.529","28.529","28.762","28.412","1,07M","0,00%"
"04.06.2015","28.529","28.353","28.646","28.353","2,19M","1,04%"
"03.06.2015","28.236","28.061","28.412","28.061","1,31M","0,42%"
"02.06.2015","28.119","28.529","28.587","28.119","715,17K","-1,23%"
"01.06.2015","28.470","28.119","28.762","28.061","2,12M","2,52%"
"29.05.2015","27.769","27.944","28.119","27.769","1,06M","-0,63%"
"28.05.2015","27.944","28.061","28.178","27.944","1,07M","-0,62%"
"27.05.2015","28.119","28.353","28.470","28.119","1,22M","-0,41%"
"26.05.2015","28.236","28.119","28.529","28.119","1,07M","0,21%"
"25.05.2015","28.178","28.236","28.236","27.886","571,65K","-0,62%"
"22.05.2015","28.353","27.535","28.353","27.418","1,81M","2,75%"
"21.05.2015","27.593","27.476","27.769","27.418","662,54K","0,21%"
"20.05.2015","27.535","27.242","27.827","27.242","1,06M","1,08%"
"19.05.2015","27.242","27.242","27.301","27.067","944,76K","0,65%"
"18.05.2015","27.067","27.476","27.535","27.067","2,83M","-1,49%"
"15.05.2015","27.476","27.710","27.886","27.476","783,66K","-0,84%"
"14.05.2015","27.710","27.769","27.827","27.652","142,20K","-0,21%"
"13.05.2015","27.769","27.769","27.827","27.359","949,88K","0,00%"
"12.05.2015","27.769","28.178","28.178","27.476","1,06M","-1,04%"
"11.05.2015","28.061","28.353","28.353","28.061","529,69K","-0,62%"
"08.05.2015","28.236","28.412","28.412","28.236","121,43K","-0,62%"
"07.05.2015","28.412","28.119","28.412","28.061","449,71K","1,04%"
"06.05.2015","28.119","28.529","28.529","28.061","318,23K","-1,44%"
"05.05.2015","28.529","28.119","28.529","28.061","1,30M","1,46%"
"04.05.2015","28.119","26.424","28.470","26.424","2,48M","-1,03%"
"27.04.2015","28.412","28.646","28.646","28.412","414,47K","-0,41%"
"24.04.2015","28.529","28.529","28.646","28.470","492,45K","0,00%"
"23.04.2015","28.529","28.529","28.646","28.353","1,00M","0,41%"
"22.04.2015","28.412","28.529","28.529","28.353","1,07M","0,21%"
"21.04.2015","28.353","28.412","28.587","28.295","1,01M","-0,21%"
"20.04.2015","28.412","28.412","28.646","28.353","1,60M","-0,41%"
"17.04.2015","28.529","28.178","28.879","28.119","1,84M","1,46%"
"16.04.2015","28.119","27.769","28.295","27.769","1,03M","1,26%"
"15.04.2015","27.769","27.944","28.002","27.535","759,46K","-0,21%"
"14.04.2015","27.827","28.470","28.470","27.827","729,68K","-2,06%"
"13.04.2015","28.412","27.827","28.470","27.827","2,90M","2,32%"
"10.04.2015","27.769","27.067","28.002","27.067","2,09M","3,04%"
"09.04.2015","26.950","26.892","27.242","26.892","1,09M","0,22%"
"08.04.2015","26.892","27.009","27.067","26.892","1,05M","-0,43%"
"07.04.2015","27.009","26.833","27.009","26.716","1,15M","0,66%"
"06.04.2015","26.833","26.950","27.009","26.833","779,69K","-0,43%"
"03.04.2015","26.950","27.067","27.067","26.950","533,10K","-0,43%"
"02.04.2015","27.067","27.126","27.126","26.833","760,76K","0,65%"
"01.04.2015","26.892","27.476","27.476","26.892","824,90K","-2,13%"
"31.03.2015","27.476","27.242","27.535","27.242","1,22M","0,86%"
"30.03.2015","27.242","27.593","27.652","27.242","1,60M","-1,06%"
"27.03.2015","27.535","28.236","28.236","27.476","1,88M","-0,84%"
"26.03.2015","27.769","28.061","28.178","27.769","994,83K","-1,45%"
"25.03.2015","28.178","28.236","28.295","28.119","1,09M","-0,21%"
"24.03.2015","28.236","28.236","28.295","28.119","1,81M","0,00%"
"23.03.2015","28.236","28.412","28.704","28.178","1,21M","-0,62%"
"20.03.2015","28.412","28.704","28.762","28.412","3,34M","-1,02%"
"19.03.2015","28.704","28.879","28.938","28.529","1,35M","-0,41%"
"18.03.2015","28.821","28.821","28.879","28.762","1,21M","0,00%"
"17.03.2015","28.821","28.821","28.879","28.704","568,88K","0,21%"
"16.03.2015","28.762","28.938","28.996","28.587","1,98M","-0,81%"
"13.03.2015","28.996","28.996","29.172","28.938","905,71K","0,00%"
"12.03.2015","28.996","28.821","29.172","28.821","1,39M","0,61%"
"11.03.2015","28.821","29.055","29.055","28.762","1,44M","-0,81%"
"10.03.2015","29.055","28.938","29.172","28.879","1,53M","0,00%"
"09.03.2015","29.055","29.172","29.522","28.996","1,13M","-0,40%"
"06.03.2015","29.172","29.230","29.815","29.172","2,55M","-2,16%"
"05.03.2015","29.815","29.815","30.107","29.522","1,45M","-0,97%"
"04.03.2015","30.107","30.399","30.399","29.815","1,40M","-0,96%"
"03.03.2015","30.399","29.172","30.692","29.172","4,06M","4,21%"
"02.03.2015","29.172","28.996","29.230","28.938","1,35M","0,81%"
"27.02.2015","28.938","29.230","29.230","28.938","920,49K","-0,80%"
"26.02.2015","29.172","29.230","29.522","28.762","1,98M","-0,20%"
"25.02.2015","29.230","29.815","30.107","29.230","1,29M","-2,91%"
"24.02.2015","30.107","29.815","30.107","29.230","1,55M","1,98%"
"13.02.2015","29.522","29.230","30.107","29.230","2,49M","1,00%"
"12.02.2015","29.230","28.587","29.230","28.529","3,80M","3,09%"
"11.02.2015","28.353","27.710","28.353","27.593","1,53M","2,75%"
"10.02.2015","27.593","27.769","27.886","27.593","619,72K","-0,21%"
"09.02.2015","27.652","27.418","27.769","27.418","748,15K","0,85%"
"06.02.2015","27.418","27.476","27.593","27.359","274,77K","0,22%"
"05.02.2015","27.359","27.301","27.476","27.301","451,73K","-0,22%"
"04.02.2015","27.418","27.652","27.652","27.184","1,29M","0,00%"
"03.02.2015","27.418","27.886","27.944","27.418","521,53K","-1,68%"
"02.02.2015","27.886","28.061","28.119","27.886","699,33K","-0,62%"
"30.01.2015","28.061","27.886","28.295","27.827","1,61M","0,84%"
"29.01.2015","27.827","27.827","27.944","27.710","317,77K","0,00%"
"28.01.2015","27.827","27.827","28.061","27.769","552,94K","-0,83%"
"27.01.2015","28.061","28.178","28.236","27.710","884,93K","-0,42%"
"26.01.2015","28.178","28.353","28.587","28.061","413,36K","0,42%"
"23.01.2015","28.061","27.710","28.061","27.652","1,32M","1,91%"
"22.01.2015","27.535","27.710","27.710","27.535","350,58K","0,00%"
"21.01.2015","27.535","27.535","27.710","27.535","388,40K","0,00%"
"20.01.2015","27.535","27.710","27.827","27.535","541,14K","-0,42%"
"19.01.2015","27.652","27.652","28.002","27.593","697,26K","0,00%"
"16.01.2015","27.652","27.710","27.710","27.476","471,38K","-0,21%"
"15.01.2015","27.710","27.535","27.769","27.359","1,41M","0,64%"
"14.01.2015","27.535","27.710","27.710","27.476","1,00M","0,00%"
"13.01.2015","27.535","27.593","27.827","27.418","1,34M","-0,42%"
"12.01.2015","27.652","27.944","28.178","27.652","808,04K","-1,04%"
"09.01.2015","27.944","28.061","28.412","27.944","1,66M","-0,42%"
"08.01.2015","28.061","27.886","28.295","27.886","1,35M","0,63%"
"07.01.2015","27.886","27.944","28.061","27.769","546,70K","-0,21%"
"06.01.2015","27.944","27.710","27.944","27.652","790,90K","0,42%"
"05.01.2015","27.827","27.886","27.886","27.652","548,73K","-0,21%"
"31.12.2014","27.886","27.827","28.061","27.710","573,02K","0,42%"
"30.12.2014","27.769","27.593","27.769","27.476","1,76M","1,28%"
"29.12.2014","27.418","26.950","27.535","26.950","764,57K","0,65%"
"26.12.2014","27.242","26.833","27.418","26.541","1,41M","1,52%"
"25.12.2014","26.833","27.359","27.359","26.833","283,75K","-1,71%"
"24.12.2014","27.301","27.418","27.418","27.184","189,43K","0,43%"
"23.12.2014","27.184","27.476","27.593","27.126","336,35K","-1,06%"
"22.12.2014","27.476","27.710","27.710","27.476","1,43M","0,00%"
"19.12.2014","27.476","27.359","27.827","27.242","5,71M","-0,21%"
"18.12.2014","27.535","26.716","27.593","26.366","1,86M","4,67%"
"17.12.2014","26.307","27.476","27.593","25.723","3,86M","-4,25%"
"16.12.2014","27.476","28.061","28.061","27.418","2,11M","-2,29%"
"15.12.2014","28.119","28.178","28.236","28.061","705,42K","-0,21%"
"12.12.2014","28.178","28.119","28.353","28.119","1,15M","0,00%"
"11.12.2014","28.178","28.061","28.646","28.061","2,06M","-1,03%"
"10.12.2014","28.470","27.769","28.587","27.769","1,31M","1,88%"
"09.12.2014","27.944","28.470","28.529","27.710","2,39M","-2,25%"
"08.12.2014","28.587","28.529","28.704","28.295","1,69M","0,41%"
"05.12.2014","28.470","28.295","28.587","28.295","1,52M","0,62%"
"04.12.2014","28.295","28.295","28.470","28.236","883,90K","0,21%"
"03.12.2014","28.236","28.353","28.412","28.178","2,49M","-0,41%"
"02.12.2014","28.353","28.587","28.587","28.353","1,49M","-0,21%"
"01.12.2014","28.412","28.236","28.646","28.236","690,73K","0,62%"
"28.11.2014","28.236","28.353","28.704","28.236","1,71M","0,21%"
"27.11.2014","28.178","28.353","28.353","28.061","615,92K","-0,41%"
"26.11.2014","28.295","28.938","28.938","28.295","2,64M","-1,83%"
"25.11.2014","28.821","28.236","28.821","28.178","2,84M","2,71%"
"24.11.2014","28.061","28.061","28.412","27.769","1,34M","0,00%"
"21.11.2014","28.061","28.178","28.295","28.002","1,62M","-0,42%"
"20.11.2014","28.178","28.353","28.529","28.178","1,43M","-0,41%"
"19.11.2014","28.295","28.236","28.412","28.178","1,51M","-0,20%"
"18.11.2014","28.353","28.821","28.879","28.353","2,31M","-2,22%"
"17.11.2014","28.996","28.938","29.172","28.879","1,99M","0,41%"
